Node,Vertex Degree,Eigen Vector Centrality,Vertex Betweenness,Closeness Centrality,Pagerank,Local Clustering Co-efficient
23,11,0.8182944330025345,48.88291112453291,0.38513513513513514,0.00886352314510619,0.45454545454545453
24,10,0.6290115852861541,133.33014685205086,0.42379182156133827,0.008311494304650446,0.2222222222222222
25,11,0.7312082297058906,114.54205771321412,0.41304347826086957,0.00890809462067321,0.509090909090909
26,10,0.55530932038725,109.51870608420414,0.3986013986013986,0.008389378703101242,0.3333333333333333
27,11,0.622614175587447,68.6627428093362,0.3825503355704698,0.009031056711484785,0.36363636363636365
28,9,0.549074703408715,117.046227340214,0.40860215053763443,0.007636155176460342,0.3333333333333333
29,11,0.671581214712178,58.15396506134665,0.4,0.008997306112432586,0.4909090909090909
30,11,0.6855684369038684,97.17305504397815,0.41007194244604317,0.0089584754528682,0.4727272727272727
31,11,0.6464392862439814,54.21752115796866,0.3787375415282392,0.009015074931052646,0.38181818181818183
32,11,0.855256997610243,95.82182022157915,0.41007194244604317,0.008801598738087578,0.38181818181818183
33,10,0.6528004521208753,47.3690365226113,0.3877551020408163,0.008213496954997311,0.6444444444444445
34,11,0.6015104082922527,51.69498277446325,0.37623762376237624,0.009097707166040499,0.38181818181818183
35,11,0.6926860667710362,99.6780299349053,0.397212543554007,0.008938145303464172,0.43636363636363634
36,8,0.43963493246148183,85.06000554725865,0.4014084507042254,0.006973526850218081,0.14285714285714285
37,11,0.6736734334979558,58.81080990176125,0.3944636678200692,0.008979796461796061,0.5272727272727272
38,11,0.6302895151435549,162.22819149436614,0.40425531914893614,0.009066643908836141,0.3090909090909091
39,11,0.8174575085648849,68.94174241088348,0.40714285714285714,0.008838700157931395,0.41818181818181815
40,11,0.8064116580478038,90.06245471638243,0.3986013986013986,0.008872325882625055,0.34545454545454546
41,10,0.7764314791195772,41.47075891096429,0.3958333333333333,0.008129748321970023,0.5333333333333333
42,7,0.378298969595605,50.17219973786617,0.37012987012987014,0.006267032089124607,0.14285714285714285
43,11,0.5839196604687208,87.56826068655603,0.3958333333333333,0.009140153755107712,0.2909090909090909
44,11,0.6733525763657684,92.57296029531923,0.4,0.008970380067575272,0.36363636363636365
45,11,0.7089811768710409,73.70550502533953,0.397212543554007,0.008917039136568832,0.5272727272727272
46,11,0.9364446514539398,66.68143595265653,0.3931034482758621,0.008744460739020793,0.5272727272727272
47,11,0.8618665766000208,97.27411259265924,0.40569395017793597,0.00879676687638655,0.38181818181818183
48,11,0.7244338913274939,114.58185502790245,0.41007194244604317,0.008931065752796306,0.36363636363636365
49,11,0.9182445023467659,63.0237256850468,0.40425531914893614,0.008758054554020003,0.5454545454545454
50,9,0.5822293609550955,92.57022613246707,0.3986013986013986,0.007601251786223257,0.3888888888888889
51,11,0.8164826938299882,96.00022803653178,0.3944636678200692,0.008876885977227784,0.4727272727272727
52,10,0.7272740148788289,63.45256272788559,0.397212543554007,0.00818537581388289,0.4222222222222222
53,12,0.9599777708803566,106.66869672285577,0.41155234657039713,0.009475221984097842,0.45454545454545453
54,10,0.595368974903114,25.158444355383814,0.3737704918032787,0.008299381628122604,0.4888888888888889
55,11,0.6951298227953515,75.57869875079327,0.3931034482758621,0.008939039487501263,0.41818181818181815
56,10,0.5916107417239054,61.44574802979659,0.38127090301003347,0.008285408942787328,0.4222222222222222
57,10,0.592073364287868,66.85742852663319,0.397212543554007,0.008329233498647075,0.37777777777777777
58,10,0.6198041705136725,185.64780565318569,0.4367816091954023,0.008370598165455096,0.1111111111111111
59,8,0.4273414544404284,69.98524220728474,0.397212543554007,0.007026998259272113,0.21428571428571427
60,11,0.7983568949094335,97.92026273971783,0.41155234657039713,0.008888790238358205,0.38181818181818183
61,11,0.6470221611492446,133.6857680169562,0.40425531914893614,0.009011289376304936,0.32727272727272727
62,11,0.6462076736749787,91.44660034747733,0.3917525773195876,0.008981254571071543,0.36363636363636365
63,9,0.4856574958240648,117.78146709863825,0.41911764705882354,0.007747330818933041,0.1388888888888889
64,11,0.8336575919721793,131.17172485203898,0.4175824175824176,0.00884316161932137,0.38181818181818183
65,11,0.6375495026809496,65.02409349185334,0.3958333333333333,0.009017592402216546,0.36363636363636365
66,11,0.6453605188292707,68.92042494833412,0.4014084507042254,0.009031550331737616,0.34545454545454546
67,12,1.0,76.070062556506,0.4014084507042254,0.009442317791354264,0.48484848484848486
68,11,0.86299788562465,69.28454817504783,0.3917525773195876,0.008828152458258999,0.4727272727272727
69,11,0.6991367354264103,155.48200278010978,0.4222222222222222,0.00900719161869294,0.23636363636363636
70,11,0.630765758849806,97.83796747548202,0.40425531914893614,0.00901288483488009,0.36363636363636365
71,10,0.6018810670132896,80.94218014511814,0.3917525773195876,0.008299001306072685,0.4444444444444444
72,11,0.7909465795261721,104.95724580494307,0.41007194244604317,0.008883609238055867,0.38181818181818183
73,11,0.9390663465024144,52.28317957284179,0.38513513513513514,0.008741057285901334,0.5272727272727272
74,11,0.8173798294962662,65.50281446091024,0.4,0.008855294538139024,0.38181818181818183
75,10,0.6083211806914771,75.2342211283728,0.397212543554007,0.008284786661912201,0.4222222222222222
76,11,0.6052083812275428,38.302488783391695,0.3787375415282392,0.00906477932923937,0.41818181818181815
77,11,0.8620555312170544,76.65134308293791,0.3917525773195876,0.008819683136245031,0.4727272727272727
78,11,0.8169337505297386,35.57265109977489,0.3665594855305466,0.008887327107651671,0.5272727272727272
79,11,0.6764425095199544,52.62972955483204,0.3917525773195876,0.008956830873882316,0.4727272727272727
80,11,0.7080200779033736,187.8263440748649,0.4351145038167939,0.008948111176527615,0.18181818181818182
81,11,0.8091881166040579,74.13466783693349,0.40569395017793597,0.008862614751598195,0.36363636363636365
82,11,0.7903056942121574,215.9857742762204,0.4222222222222222,0.008865468311146337,0.14545454545454545
83,11,0.9121865569489939,42.746609755312576,0.3944636678200692,0.008767891735243317,0.5636363636363636
84,11,0.7999684989808974,47.87281575970431,0.38513513513513514,0.008883331526647232,0.38181818181818183
85,9,0.5338408952271437,51.74660467551321,0.3931034482758621,0.00761496051673985,0.3611111111111111
86,11,0.6883848543761409,79.72468674710497,0.41007194244604317,0.00898147811845564,0.36363636363636365
87,11,0.656365409942992,91.4616531079624,0.40860215053763443,0.008991630132730802,0.34545454545454546
88,12,0.9498981900360773,129.33199130286175,0.43018867924528303,0.00949870044944033,0.45454545454545453
89,11,0.7162629407308299,110.51008258425912,0.40425531914893614,0.00891784116814562,0.509090909090909
90,9,0.5920556394635926,55.52058404601331,0.3917525773195876,0.007588687348098873,0.3333333333333333
91,11,0.6878345962158549,106.5308095955593,0.41605839416058393,0.008966187268896848,0.36363636363636365
92,11,0.704153251871235,153.5299621627474,0.42379182156133827,0.008945529956729113,0.32727272727272727
93,10,0.7369894633373616,89.87081775149052,0.40860215053763443,0.00815854513753434,0.5111111111111111
94,10,0.6321414217690817,34.24606230087306,0.3917525773195876,0.008241215337614138,0.6
95,10,0.5860282711171226,44.61957383102313,0.38513513513513514,0.008289721613309474,0.4444444444444444
96,10,0.5786007191294749,44.70298361701795,0.37623762376237624,0.00830505708704815,0.4222222222222222
97,8,0.46128700451812027,66.89161988728927,0.3958333333333333,0.0069858915531224395,0.21428571428571427
98,11,0.7535053973183254,91.07764281244697,0.3877551020408163,0.008948917159072162,0.36363636363636365
99,10,0.5903838491295379,58.3738410658937,0.37623762376237624,0.008314084656359204,0.4222222222222222
100,11,0.8340453980329633,75.88172185172218,0.4028268551236749,0.008825816235341075,0.4
101,10,0.6398818050141563,117.78874283671892,0.40425531914893614,0.008241888086321397,0.4666666666666667
102,10,0.7073845165119194,102.58808613684799,0.4014084507042254,0.008205842129810638,0.4222222222222222
103,10,0.6400983961562199,87.18712286008724,0.3904109589041096,0.008230993620328374,0.6222222222222222
104,12,0.8904978806097509,121.21584878809642,0.4222222222222222,0.009543282064705455,0.36363636363636365
105,10,0.6414631415908142,28.15932821394442,0.3864406779661017,0.00822316340536719,0.6666666666666666
106,11,0.8224864968921928,132.02864812765054,0.42696629213483145,0.008827532462652974,0.4
107,10,0.7173539573868208,66.73298089641227,0.3986013986013986,0.00819747455288803,0.4222222222222222
108,10,0.7909702131597234,19.336668806093037,0.35403726708074534,0.008126806499463174,0.5777777777777777
109,11,0.6833491267268441,57.69260518254513,0.3917525773195876,0.008960347733474433,0.5272727272727272
110,11,0.9002012782403344,92.55983937329228,0.41304347826086957,0.00877983303738608,0.509090909090909
111,11,0.8709217583770585,48.40981853663388,0.3825503355704698,0.008813021663802482,0.4727272727272727
112,10,0.5717615989540875,74.5969651406211,0.3958333333333333,0.008367315167245079,0.28888888888888886
113,10,0.5516741546977048,41.85433006990979,0.37748344370860926,0.008365355508728377,0.4444444444444444
114,11,0.9217629962250208,65.99666406842711,0.41304347826086957,0.008762275104958387,0.5454545454545454
